State,Order Date,Sales,Quantity,Discount,Profit,Month,Predicted Profit
New Jersey,2014-06-21,1326.69,9,0.0,200,6,200
New Jersey,2017-07-21,6.48,1,0.0,0,7,0
New Jersey,2017-12-21,517.9100000000001,11,0.0,75,12,75
New Jersey,2016-01-22,7.56,6,0.0,0,1,0
New Jersey,2016-05-22,1562.086,24,0.3,200,5,200
New Jersey,2015-11-23,2643.06,11,0.0,500,11,500
New Jersey,2016-01-25,27.21,8,0.0,0,1,0
New Jersey,2015-09-25,183.4,9,0.0,50,9,50
New Jersey,2016-11-25,883.3199999999999,12,0.0,75,11,75
New Jersey,2017-12-25,31.8,3,0.0,0,12,0
New Jersey,2016-12-26,239.43,4,0.0,50,12,50
New Jersey,2014-09-27,87.54,3,0.0,0,9,0
New Jersey,2016-11-27,377.03,20,0.0,50,11,50
New Jersey,2016-06-28,475.86,12,0.0,50,6,50
New Jersey,2016-10-28,1263.67,21,0.0,200,10,200
New Jersey,2017-04-29,4.91,1,0.0,0,4,0
New Jersey,2016-10-29,52.410000000000004,6,0.0,0,10,0
New Jersey,2016-01-31,23.36,2,0.0,0,1,0
New Jersey,2015-05-31,345.26,8,0.0,50,5,50
New Mexico,2017-03-07,545.85,9,0.0,75,3,75
New Mexico,2017-03-11,41.37,3,0.0,0,3,0
New Mexico,2017-05-11,159.99,1,0.0,50,5,50
New Mexico,2014-10-10,255.85,7,0.0,50,10,50
New Mexico,2017-12-10,674.872,8,0.2,75,12,75
New Mexico,2017-03-13,780.086,34,0.2,75,3,75
New Mexico,2015-04-13,12.88,1,0.0,0,4,0
New Mexico,2015-11-14,1114.192,7,0.4,200,11,200
New Mexico,2017-06-16,228.28,9,0.0,50,6,50
New Mexico,2016-11-16,28.4,5,0.0,0,11,0
New Mexico,2016-11-17,10.776,3,0.2,0,11,0
New Mexico,2016-12-17,24.903999999999996,3,0.4,0,12,0
New Mexico,2017-09-18,111.42,10,0.2,50,9,50
New Mexico,2015-09-19,8.4,5,0.0,0,9,0
New Mexico,2015-02-21,49.12,4,0.0,0,2,0
New Mexico,2017-09-22,27.18,3,0.0,0,9,0
New Mexico,2017-12-22,126.98,15,0.2,50,12,50
New Mexico,2014-03-28,302.376,3,0.2,50,3,50
New Mexico,2015-11-28,8.28,2,0.0,0,11,0
New Mexico,2017-12-28,122.53,6,0.0,50,12,50
New Mexico,2014-12-29,57.266,4,0.2,0,12,0
New Mexico,2014-08-31,92.52,9,0.0,0,8,0
New York,2014-01-03,5.94,3,0.0,0,1,0
New York,2016-01-03,6125.822,18,0.4,1500,1,1500
New York,2016-01-04,2079.7460000000005,49,0.5,500,1,500
New York,2017-01-04,42.93,9,0.0,0,1,0
New York,2016-01-07,136.43,13,0.0,50,1,50
New York,2014-01-09,380.744,5,0.2,50,1,50
New York,2016-01-09,5182.835999999998,26,0.4,1500,1,500
New York,2017-01-09,114.9,5,0.0,50,1,50
New York,2016-01-10,330.588,1,0.4,50,1,50
New York,2017-01-10,1704.89,11,0.0,200,1,200
New York,2014-01-11,733.5600000000001,12,0.0,75,1,75
New York,2015-01-11,2757.738,28,0.2,500,1,500
New York,2017-01-12,259.44,11,0.2,50,1,50
New York,2016-02-02,117.96,2,0.0,50,2,50
New York,2014-02-03,47.76,7,0.0,0,2,0
New York,2016-02-05,421.336,18,0.4,50,2,50
New York,2015-02-07,19.44,3,0.0,0,2,0
New York,2014-02-09,184.53999999999996,13,0.0,50,2,50
New York,2016-02-09,115.46000000000001,4,0.0,50,2,50
New York,2017-02-09,2255.868,40,0.7000000000000001,500,2,500
New York,2016-02-10,61.44,3,0.0,0,2,0
New York,2017-02-10,115.10999999999999,5,0.0,50,2,50
New York,2014-02-11,124.2,13,0.0,50,2,50
New York,2015-02-11,2731.0860000000002,13,0.2,500,2,500
New York,2014-02-12,1050.6,17,0.4,200,2,200
New York,2016-02-12,505.368,7,0.4,75,2,75
New York,2015-03-02,90.882,1,0.1,0,3,0
New York,2014-03-03,161.07,9,0.4,50,3,50
New York,2014-03-05,51.072,6,0.4,0,3,0
New York,2017-03-06,508.788,12,0.4,75,3,75
New York,2016-03-07,706.86,7,0.0,75,3,75
New York,2014-03-08,163.62,14,0.0,50,3,50
New York,2014-03-09,14.4,5,0.0,0,3,0
New York,2015-03-09,120.33,1,0.0,50,3,50
New York,2017-03-09,697.5249999999999,9,0.2,75,3,75
New York,2016-03-10,599.2919999999999,6,0.1,75,3,75
New York,2017-03-10,485.1,12,0.0,50,3,50
New York,2014-03-11,840.712,8,0.4,75,3,75
New York,2015-03-11,1448.82,10,0.1,200,3,200
New York,2015-03-12,601.1039999999999,10,0.4,75,3,75
New York,2016-03-12,1165.3279999999997,18,0.5,200,3,200
New York,2017-03-12,238.684,9,0.4,50,3,50
New York,2017-04-02,32.67,3,0.0,0,4,0
New York,2015-04-04,210.992,11,0.4,50,4,50
New York,2016-04-04,792.414,9,0.2,75,4,75
New York,2017-04-04,424.63000000000005,9,0.0,50,4,50
New York,2015-04-05,26.8,2,0.0,0,4,0
New York,2014-04-06,440.048,10,0.2,50,4,50
New York,2015-04-06,65.72,7,0.0,0,4,0
New York,2016-04-06,1562.694,11,0.2,200,4,200
New York,2015-04-07,15.48,3,0.0,0,4,0
New York,2016-04-09,147.26,10,0.2,50,4,50
New York,2017-04-09,91.96,4,0.0,0,4,0
New York,2014-04-10,589.41,5,0.1,75,4,75
New York,2014-04-11,4859.436,18,0.30000000000000004,500,4,500
New York,2014-04-12,129.98,2,0.0,50,4,50
New York,2015-04-12,2996.438,29,0.30000000000000004,500,4,500
New York,2016-04-12,839.436,23,0.4,75,4,75
New York,2015-05-01,90.168,7,0.2,0,5,0
New York,2014-05-03,705.5619999999999,16,0.2,75,5,75
New York,2015-05-03,976.347,14,0.1,75,5,75
New York,2014-05-04,55.48,1,0.0,0,5,0
New York,2017-05-05,6.68,1,0.0,0,5,0
New York,2015-05-06,1522.638,9,0.1,200,5,200
New York,2014-05-08,151.95000000000002,8,0.0,50,5,50
New York,2016-05-09,235.76,8,0.0,50,5,50
New York,2017-05-10,5745.864,20,0.30000000000000004,1500,5,1500
New York,2015-05-11,25.344,6,0.2,0,5,0
New York,2017-05-11,1186.786,27,0.9,200,5,200
New York,2015-05-12,419.726,10,0.30000000000000004,50,5,50
New York,2016-05-12,465.18,3,0.0,50,5,50
New York,2017-05-12,418.59999999999997,24,0.0,50,5,50
New York,2017-06-02,514.484,11,0.4,75,6,75
New York,2017-06-03,98.35,4,0.0,0,6,0
New York,2017-06-05,59.2,4,0.0,0,6,0
New York,2014-06-06,1171.808,16,0.6000000000000001,200,6,200
New York,2014-06-07,559.992,1,0.2,75,6,75
New York,2015-06-07,896.38,15,0.0,75,6,75
New York,2014-06-08,199.98,2,0.0,50,6,50
New York,2016-06-08,109.22,11,0.0,50,6,50
New York,2017-06-08,70.12,4,0.0,0,6,0
New York,2015-06-09,618.134,5,0.1,75,6,75
New York,2016-06-09,754.212,5,0.2,75,6,75
New York,2017-06-10,722.9000000000001,11,0.0,75,6,75
New York,2017-06-11,318.96,9,0.0,50,6,50
New York,2015-06-12,1782.17,21,0.0,200,6,200
New York,2016-06-12,1671.08,22,0.6000000000000001,200,6,200
New York,2014-07-02,64.96,4,0.0,0,7,0
New York,2017-07-03,117.51,9,0.2,50,7,50
New York,2015-07-04,48.5,6,0.0,0,7,0
New York,2016-07-04,662.3860000000001,5,0.1,75,7,75
New York,2016-07-05,4835.976,32,0.30000000000000004,500,7,500
New York,2016-07-06,32.4,5,0.0,0,7,0
New York,2017-07-07,17.472,3,0.2,0,7,0
New York,2017-07-08,116.47999999999999,12,0.0,50,7,50
New York,2014-07-09,377.97,3,0.0,50,7,50
New York,2015-07-09,1256.076,28,1.0,200,7,200
New York,2017-07-09,478.08,8,0.0,50,7,50
New York,2014-07-11,36.1,7,0.0,0,7,0
New York,2016-07-11,1030.4940000000001,14,0.2,200,7,200
New York,2017-07-11,7.88,4,0.0,0,7,0
New York,2015-07-12,801.988,13,0.4,75,7,75
New York,2015-08-03,19.44,3,0.0,0,8,0
New York,2016-08-03,196.01600000000002,12,0.2,50,8,50
New York,2016-08-04,448.404,17,0.2,50,8,50
New York,2015-08-05,3422.4580000000005,20,0.30000000000000004,500,8,500
New York,2014-08-06,1745.3600000000001,8,0.2,200,8,200
New York,2014-08-07,63.882,1,0.1,0,8,0
New York,2015-08-08,79.99,1,0.0,0,8,0
New York,2014-08-09,193.06400000000002,6,0.1,50,8,50
New York,2016-08-09,207.48,1,0.0,50,8,50
New York,2017-08-09,65.12,4,0.0,0,8,0
New York,2014-08-10,123.92,4,0.0,50,8,50
New York,2017-08-10,145.764,2,0.1,50,8,50
New York,2015-08-11,5920.726000000001,30,0.30000000000000004,1500,8,1500
New York,2017-08-11,109.9,5,0.0,50,8,50
New York,2017-08-12,433.78000000000003,12,0.0,50,8,50
New York,2015-09-04,17.94,3,0.0,0,9,0
New York,2017-09-04,760.8,17,0.0,75,9,75
New York,2016-09-05,8.0,5,0.0,0,9,0
New York,2016-09-07,573.286,6,0.1,75,9,75
New York,2015-09-08,3539.754,41,0.6000000000000001,500,9,500
New York,2016-09-09,14.624,2,0.2,0,9,0
New York,2015-09-10,655.88,8,0.0,75,9,75
New York,2017-09-10,364.38800000000003,14,0.6000000000000001,50,9,50
New York,2014-09-11,56.52,9,0.0,0,9,0
New York,2015-09-11,3510.5600000000004,23,0.0,500,9,500
New York,2017-09-11,96.53,7,0.0,0,9,0
New York,2015-10-01,1018.1039999999999,4,0.4,200,10,200
New York,2016-10-03,176.78400000000002,1,0.2,50,10,50
New York,2015-10-04,156.70999999999998,7,0.0,50,10,50
New York,2017-10-06,22.53,8,0.0,0,10,0
New York,2015-10-09,6.08,2,0.0,0,10,0
New York,2016-10-09,66.17,3,0.0,0,10,0
New York,2017-10-09,18.76,2,0.0,0,10,0
New York,2016-10-11,955.786,12,0.6000000000000001,75,10,75
New York,2017-10-11,1362.056,5,0.2,200,10,200
New York,2014-10-12,117.704,9,0.2,50,10,50
New York,2015-10-12,1033.234,16,0.2,200,10,200
New York,2016-10-12,1210.3,27,0.2,200,10,200
New York,2017-11-02,20.7,2,0.0,0,11,0
New York,2014-11-03,108.92,14,0.0,50,11,50
New York,2015-11-04,513.73,9,0.0,75,11,75
New York,2014-11-05,35.91,3,0.0,0,11,0
New York,2017-11-05,43.92,3,0.0,0,11,0
New York,2016-11-06,239.97,3,0.0,50,11,50
New York,2014-11-07,232.25,12,0.2,50,11,50
New York,2017-11-07,132.6,6,0.0,50,11,50
New York,2014-11-08,375.34,1,0.0,50,11,50
New York,2015-11-08,149.96,4,0.0,50,11,50
New York,2017-11-08,25.92,4,0.0,0,11,0
New York,2015-11-09,1082.15,8,0.0,200,11,200
New York,2015-11-10,31.95,1,0.0,0,11,0
New York,2014-11-11,277.57,11,0.0,50,11,50
New York,2016-11-11,636.2959999999999,21,0.5,75,11,75
New York,2017-11-11,35.48,1,0.0,0,11,0
New York,2016-11-12,1045.21,12,0.0,200,11,200
New York,2017-11-12,213.212,12,0.4,50,11,50
New York,2016-12-03,29.34,3,0.0,0,12,0
New York,2015-12-05,36.63,3,0.0,0,12,0
New York,2016-12-05,641.98,7,0.0,75,12,75
New York,2016-12-06,145.5,6,0.0,50,12,50
New York,2017-12-06,954.548,14,0.30000000000000004,75,12,75
New York,2016-12-08,1945.932,10,0.5,200,12,200
New York,2014-12-09,3855.2819999999997,7,0.1,500,12,500
New York,2015-12-09,685.844,19,0.2,75,12,75
New York,2016-12-09,40.48,2,0.0,0,12,0
New York,2015-12-10,1878.6580000000004,27,0.8,200,12,200
New York,2017-12-10,9.96,2,0.0,0,12,0
New York,2015-12-11,15.56,2,0.0,0,12,0
New York,2017-12-11,15.92,5,0.2,0,12,0
New York,2016-12-12,107.07000000000001,16,0.0,50,12,50
New York,2017-02-13,17.94,3,0.0,0,2,0
New York,2017-03-13,299.9,2,0.0,50,3,50
New York,2016-06-13,33.568000000000005,2,0.2,0,6,0
New York,2015-07-13,1952.808,13,0.30000000000000004,200,7,200
New York,2014-09-13,5.46,3,0.0,0,9,0
New York,2014-10-13,7.752000000000001,3,0.2,0,10,0
New York,2016-10-13,279.67,18,0.0,50,10,50
New York,2017-10-13,904.9,5,0.0,75,10,75
New York,2016-11-13,2574.71,22,0.0,500,11,500
New York,2017-11-13,1003.6700000000001,17,0.0,200,11,75
New York,2017-12-13,287.976,3,0.2,50,12,50
New York,2015-02-14,652.414,10,0.2,75,2,75
New York,2017-04-14,253.12800000000001,6,0.4,50,4,50
New York,2017-05-14,562.5500000000001,5,0.0,75,5,75
New York,2014-07-14,17.94,3,0.0,0,7,0
New York,2016-07-14,707.7339999999999,35,0.8,75,7,75
New York,2014-09-14,4744.012,43,0.4,500,9,500
New York,2015-09-14,1884.144,17,0.4,200,9,200
New York,2016-09-14,1111.4180000000001,5,0.2,200,9,200
New York,2017-09-14,1790.31,18,0.1,200,9,200
New York,2016-10-14,1203.89,9,0.0,200,10,200
New York,2014-11-14,80.624,4,0.1,0,11,0
New York,2015-11-14,134.5,9,0.0,50,11,50
New York,2016-11-14,486.07599999999996,8,0.1,50,11,50
New York,2017-11-14,105.0,8,0.2,50,11,50
New York,2014-12-14,6999.96,4,0.0,1500,12,1500
New York,2016-12-14,479.05,17,0.2,50,12,50
New York,2016-01-15,208.156,18,0.2,50,1,50
New York,2016-02-15,407.072,7,0.2,50,2,50
New York,2016-05-15,13.776,3,0.2,0,5,0
New York,2017-07-15,729.3960000000001,15,0.1,75,7,75
New York,2014-09-15,29.5,5,0.0,0,9,0
New York,2015-09-15,139.216,6,0.4,50,9,50
New York,2016-09-15,841.568,2,0.2,75,9,75
New York,2017-09-15,35.56,7,0.0,0,9,0
New York,2015-11-15,224.93400000000003,15,0.2,50,11,50
New York,2015-12-15,3.28,1,0.0,0,12,0
New York,2016-02-16,416.616,6,0.1,50,2,50
New York,2017-02-16,37.94,2,0.0,0,2,0
New York,2015-03-16,103.42,5,0.0,50,3,50
New York,2015-04-16,127.764,2,0.1,50,4,50
New York,2014-06-16,115.952,12,0.2,50,6,50
New York,2015-06-16,3184.3559999999998,5,0.2,500,6,500
New York,2015-07-16,680.78,13,0.0,75,7,75
New York,2014-09-16,33.552,1,0.2,0,9,0
New York,2015-10-16,824.97,3,0.0,75,10,75
New York,2016-10-16,142.18200000000002,1,0.4,50,10,50
New York,2017-10-16,547.3,13,0.0,75,10,75
New York,2015-11-16,523.25,5,0.0,75,11,75
New York,2017-11-16,319.2,13,0.0,50,11,50
New York,2016-12-16,3.68,2,0.0,0,12,0
New York,2017-12-16,33.376,4,0.2,0,12,0
New York,2014-03-17,3455.13,25,1.2000000000000002,500,3,500
New York,2015-03-17,48.84,3,0.0,0,3,0
New York,2017-03-17,496.634,43,0.2,50,3,50
New York,2015-04-17,172.60600000000002,17,0.2,50,4,50
New York,2015-05-17,87.1,14,0.0,0,5,0
New York,2016-06-17,1072.696,31,0.7000000000000001,200,6,200
New York,2017-06-17,3505.84,8,0.0,500,6,500
New York,2016-07-17,45.96,2,0.0,0,7,0
New York,2017-07-17,408.96,11,0.0,50,7,50
New York,2017-08-17,1358.484,7,0.30000000000000004,200,8,200
New York,2015-09-17,8022.448000000001,42,0.8999999999999999,1500,9,1500
New York,2016-09-17,232.4,5,0.2,50,9,50
New York,2014-11-17,6195.056,16,0.4,1500,11,1500
New York,2017-11-17,1474.2800000000002,13,0.0,200,11,200
New York,2017-12-17,315.896,7,0.2,50,12,50
New York,2015-04-18,21.93,3,0.0,0,4,0
New York,2016-04-18,13.83,4,0.0,0,4,0
New York,2017-05-18,17.608,3,0.2,0,5,0
New York,2014-07-18,13.904000000000002,2,0.2,0,7,0
New York,2015-07-18,152.458,6,0.2,50,7,50
New York,2016-08-18,395.31,10,0.0,50,8,50
New York,2017-08-18,283.774,17,0.2,50,8,50
New York,2016-09-18,697.1179999999999,6,0.30000000000000004,75,9,75
New York,2017-09-18,29.26,5,0.0,0,9,0
New York,2017-11-18,74.95,5,0.0,0,11,0
New York,2015-12-18,166.24,1,0.0,50,12,50
New York,2016-12-18,900.08,4,0.0,75,12,75
New York,2017-12-18,2907.478,32,0.1,500,12,500
New York,2016-02-19,321.78,11,0.0,50,2,50
New York,2016-03-19,35.3,5,0.0,0,3,0
New York,2017-03-19,28.91,7,0.0,0,3,0
New York,2016-04-19,633.04,19,0.2,75,4,75
New York,2016-05-19,821.2239999999999,26,0.2,75,5,75
New York,2017-05-19,889.29,11,0.0,75,5,75
New York,2017-06-19,341.808,15,0.2,50,6,50
New York,2016-08-19,448.792,13,0.6000000000000001,50,8,50
New York,2014-09-19,887.1030000000001,7,0.1,75,9,75
New York,2015-09-19,279.86,14,0.0,50,9,50
New York,2017-09-19,32.4,5,0.0,0,9,0
New York,2014-11-19,4548.81,7,0.0,500,11,500
New York,2015-11-19,867.744,6,0.2,75,11,75
New York,2016-11-19,236.39399999999998,25,0.4,50,11,50
New York,2017-11-19,2714.502,28,0.8,500,11,500
New York,2016-12-19,37.76800000000001,5,0.2,0,12,0
New York,2017-01-20,207.84599999999998,3,0.1,50,1,50
New York,2015-03-20,1445.6740000000002,18,0.4,200,3,200
New York,2017-06-20,201.262,8,0.2,50,6,50
New York,2016-07-20,89.95,5,0.0,0,7,0
New York,2017-07-20,361.044,8,0.1,50,7,50
New York,2014-09-20,3519.37,25,0.30000000000000004,500,9,500
New York,2015-09-20,85.848,7,0.2,0,9,0
New York,2016-09-20,393.25,5,0.0,50,9,50
New York,2017-09-20,7359.918000000001,52,0.6,1500,9,1500
New York,2015-10-20,24.56,2,0.0,0,10,0
New York,2017-10-20,24.55,5,0.0,0,10,0
New York,2014-11-20,907.5600000000001,16,0.2,75,11,75
New York,2015-11-20,277.668,14,0.2,50,11,50
New York,2017-11-20,2183.598,22,0.2,500,11,500
New York,2014-12-20,192.18599999999998,3,0.1,50,12,50
New York,2015-12-20,55.48,1,0.0,0,12,0
New York,2017-12-20,377.73599999999993,13,0.4,50,12,50
New York,2016-02-21,541.1,17,0.0,75,2,75
New York,2017-05-21,538.02,8,0.0,75,5,75
New York,2014-06-21,1912.17,12,0.0,200,6,200
New York,2016-06-21,576.272,13,0.6000000000000001,75,6,75
New York,2017-07-21,17.48,4,0.0,0,7,0
New York,2016-08-21,573.174,7,0.1,75,8,75
New York,2017-08-21,4337.639999999999,13,0.4,500,8,500
New York,2014-09-21,66.03,3,0.0,0,9,0
New York,2016-11-21,126.52799999999999,4,0.2,50,11,50
New York,2017-11-21,27.42,1,0.0,0,11,0
New York,2016-01-22,26.336,4,0.2,0,1,0
New York,2014-04-22,257.752,11,0.2,50,4,50
New York,2016-04-22,35.010000000000005,10,0.0,0,4,0
New York,2015-06-22,1217.568,2,0.2,200,6,200
New York,2014-07-22,165.94,4,0.0,50,7,50
New York,2017-07-22,29.97,3,0.0,0,7,0
New York,2015-08-22,66.63199999999999,10,0.2,0,8,0
New York,2014-09-22,693.992,12,0.30000000000000004,75,9,75
New York,2016-09-22,128.34,6,0.0,50,9,50
New York,2017-09-22,1123.2459999999999,13,0.2,200,9,200
New York,2017-10-22,13716.458,18,0.2,2500,10,2500
New York,2016-11-22,207.16400000000002,17,0.4,50,11,50
New York,2014-12-22,513.112,17,0.2,75,12,75
New York,2016-12-22,25.584,2,0.2,0,12,0
New York,2015-02-23,37.775999999999996,8,0.2,0,2,0
New York,2017-03-23,373.26,9,0.0,50,3,50
New York,2017-04-23,299.54999999999995,14,0.0,50,4,50
New York,2014-05-23,231.16,8,0.2,50,5,50
New York,2016-06-23,1477.1599999999999,33,0.0,200,6,200
New York,2014-07-23,99.98,2,0.0,0,7,0
New York,2015-07-23,208.272,9,0.2,50,7,50
New York,2017-07-23,68.448,10,0.4,0,7,0
New York,2014-08-23,71.84,8,0.0,0,8,0
New York,2016-08-23,1091.4399999999998,16,0.0,200,8,200
New York,2014-09-23,157.904,7,0.4,50,9,50
New York,2016-09-23,10.527999999999999,7,0.2,0,9,0
New York,2016-10-23,379.4,10,0.0,50,10,50
New York,2017-10-23,142.92,21,0.0,50,10,50
New York,2014-12-23,109.83600000000001,5,0.4,50,12,50
New York,2014-03-24,24.9,5,0.0,0,3,0
New York,2017-03-24,1244.5300000000002,15,0.2,200,3,200
New York,2015-04-24,25.99,1,0.0,0,4,0
New York,2017-06-24,449.454,5,0.1,50,6,50
New York,2016-07-24,253.764,2,0.1,50,7,50
New York,2014-08-24,25.951999999999998,5,0.2,0,8,0
New York,2015-08-24,325.27400000000006,7,0.4,50,8,50
New York,2017-08-24,28.415999999999997,5,0.4,0,8,0
New York,2015-09-24,39.98,1,0.0,0,9,0
New York,2016-11-24,123.656,11,0.2,50,11,50
New York,2017-11-24,1502.04,22,0.30000000000000004,200,11,200
New York,2015-12-24,167.31,16,0.0,50,12,50
New York,2016-12-24,997.53,12,0.0,75,12,75
New York,2017-12-24,377.85999999999996,12,0.5,50,12,50
New York,2016-01-25,831.502,16,0.6000000000000001,75,1,75
New York,2014-03-25,366.786,7,0.1,50,3,50
New York,2016-03-25,59.52,3,0.0,0,3,0
New York,2017-03-25,11.05,5,0.0,0,3,0
New York,2015-04-25,206.43,3,0.0,50,4,50
New York,2014-05-25,14.62,2,0.0,0,5,0
New York,2017-05-25,806.05,17,0.2,75,5,75
New York,2017-06-25,400.784,1,0.2,50,6,50
New York,2015-09-25,1022.5319999999999,13,0.1,200,9,200
New York,2017-09-25,562.026,15,0.1,75,9,75
New York,2014-11-25,1393.872,7,0.2,200,11,200
New York,2015-12-25,1708.4279999999999,6,0.2,200,12,200
New York,2016-12-25,3776.446,15,0.8,500,12,500
New York,2017-12-25,233.94400000000002,4,0.2,50,12,50
New York,2015-03-26,1098.53,10,0.0,200,3,200
New York,2016-03-26,459.95,5,0.0,50,3,50
New York,2017-03-26,377.52799999999996,6,0.2,50,3,50
New York,2016-04-26,434.64599999999996,3,0.1,50,4,50
New York,2016-06-26,917.6200000000001,20,0.0,75,6,75
New York,2017-06-26,1426.078,20,0.2,200,6,200
New York,2016-08-26,429.638,19,0.2,50,8,50
New York,2015-09-26,793.4259999999999,21,0.2,75,9,75
New York,2014-11-26,414.63,24,0.4,50,11,50
New York,2016-11-26,313.176,2,0.4,50,11,50
New York,2017-11-26,1267.324,21,0.2,200,11,200
New York,2014-12-26,191.88,6,0.0,50,12,50
New York,2015-12-26,212.64,6,0.0,50,12,50
New York,2016-12-26,94.962,6,0.2,0,12,0
New York,2017-01-27,137.94,3,0.0,50,1,50
New York,2016-02-27,170.88,3,0.0,50,2,50
New York,2017-06-27,191.646,3,0.1,50,6,50
New York,2014-07-27,65.78,11,0.0,0,7,0
New York,2017-07-27,558.81,9,0.0,75,7,75
New York,2017-08-27,448.81800000000004,17,0.2,50,8,50
New York,2016-10-27,551.722,28,0.30000000000000004,75,10,75
New York,2014-11-27,203.66,7,0.0,50,11,50
New York,2015-11-27,29.79,3,0.0,0,11,0
New York,2017-11-27,114.41399999999999,9,0.2,50,11,50
New York,2014-12-27,767.2139999999999,14,0.1,75,12,75
New York,2014-01-28,3.928,1,0.2,0,1,0
New York,2017-01-28,449.91,9,0.0,50,1,50
New York,2016-02-28,36.48,6,0.0,0,2,0
New York,2015-03-28,22.92,3,0.0,0,3,0
New York,2014-04-28,159.98,2,0.0,50,4,50
New York,2015-05-28,693.726,21,0.2,75,5,75
New York,2016-05-28,54.9,5,0.0,0,5,0
New York,2015-09-28,601.5,8,0.0,75,9,75
New York,2016-10-28,769.2199999999999,8,0.0,75,10,75
New York,2017-10-28,47.98,2,0.0,0,10,0
New York,2014-11-28,17.248,2,0.2,0,11,0
New York,2015-11-28,452.99,14,0.0,50,11,50
New York,2017-11-28,2059.85,13,0.0,500,11,500
New York,2017-12-28,134.524,21,0.2,50,12,50
New York,2017-01-29,5.22,2,0.0,0,1,0
New York,2015-03-29,17.64,4,0.0,0,3,0
New York,2016-03-29,498.60799999999995,22,0.4,50,3,75
New York,2014-04-29,17.46,2,0.0,0,4,0
New York,2014-06-29,13.92,3,0.2,0,6,0
New York,2015-06-29,142.842,5,0.1,50,6,50
New York,2017-07-29,60.12,9,0.0,0,7,0
New York,2016-08-29,22.0,4,0.0,0,8,0
New York,2014-09-29,1609.32,18,0.0,200,9,200
New York,2017-09-29,82.87,11,0.0,0,9,0
New York,2017-10-29,46.96,8,0.0,0,10,0
New York,2014-11-29,25.06,2,0.0,0,11,0
New York,2015-12-29,6.36,2,0.0,0,12,0
New York,2017-12-29,6.03,3,0.0,0,12,0
New York,2014-03-30,60.15,10,0.0,0,3,0
New York,2016-04-30,7.712000000000001,2,0.2,0,4,0
New York,2017-04-30,62.96,4,0.0,0,4,0
New York,2014-05-30,835.8620000000001,18,0.4,75,5,75
New York,2015-05-30,529.14,8,0.0,75,5,75
New York,2014-06-30,344.05600000000004,11,0.4,50,6,50
New York,2017-06-30,2400.8500000000004,20,0.4,500,6,500
New York,2014-09-30,64.17999999999999,4,0.0,0,9,0
New York,2016-09-30,523.92,5,0.2,75,9,75
New York,2015-10-30,1035.8,4,0.0,200,10,200
New York,2016-10-30,143.702,8,0.2,50,10,50
New York,2014-11-30,62.28,4,0.0,0,11,0
New York,2015-11-30,705.068,19,0.2,75,11,75
New York,2017-11-30,2210.482,18,0.30000000000000004,500,11,500
New York,2014-12-30,158.388,10,0.2,50,12,50
New York,2017-12-30,466.842,14,0.4,50,12,50
New York,2016-03-31,327.996,6,0.1,50,3,50
New York,2017-03-31,867.35,18,0.0,75,3,75
New York,2015-05-31,7.56,6,0.0,0,5,0
New York,2016-05-31,186.85199999999998,9,0.2,50,5,50
New York,2015-07-31,3419.872,17,0.4,500,7,500
New York,2015-10-31,82.74,4,0.0,0,10,0
New York,2014-12-31,1627.158,13,0.2,200,12,200
North Carolina,2014-01-08,202.89600000000002,10,0.8,50,1,50
North Carolina,2017-01-08,271.96,5,0.2,50,1,50
North Carolina,2014-01-11,1044.44,29,0.8,200,1,200
North Carolina,2014-01-12,95.96799999999999,4,0.2,0,1,0
North Carolina,2016-01-12,863.928,9,0.2,75,1,75
North Carolina,2017-02-01,740.214,13,1.9,75,2,75
North Carolina,2016-02-05,187.05599999999998,9,0.2,50,2,50
North Carolina,2017-02-06,25.344,4,0.2,0,2,0
North Carolina,2015-02-07,246.36399999999998,15,1.3,50,2,50
North Carolina,2016-02-09,1854.241,31,2.4,200,2,200
North Carolina,2015-02-10,7.38,5,0.7,0,2,0
North Carolina,2017-02-12,32.775999999999996,1,0.2,0,2,0
North Carolina,2014-03-03,19.456,4,0.2,0,3,0
North Carolina,2017-03-07,33.552,5,0.4,0,3,0
North Carolina,2015-03-09,200.984,7,0.2,50,3,50
North Carolina,2014-03-10,67.76,5,0.4,0,3,0
North Carolina,2014-03-11,1395.6730000000002,18,1.5,200,3,200
North Carolina,2017-03-11,16.272000000000002,3,0.2,0,3,0
North Carolina,2015-03-12,288.84999999999997,12,1.2999999999999998,50,3,50
North Carolina,2017-03-12,98.446,13,1.0999999999999999,0,3,0
North Carolina,2016-04-01,959.9680000000001,4,0.2,75,4,75
North Carolina,2017-04-06,103.96799999999999,4,0.4,50,4,50
North Carolina,2014-04-11,66.616,8,0.4,0,4,0
North Carolina,2016-04-11,1106.924,14,0.8,200,4,200
North Carolina,2017-04-11,10051.144,14,1.3,2500,4,1500
North Carolina,2015-05-07,28.870000000000005,12,1.2999999999999998,0,5,0
North Carolina,2015-05-11,207.0,3,0.2,50,5,50
North Carolina,2015-06-04,47.952,3,0.2,0,6,0
North Carolina,2017-06-05,817.8290000000001,20,1.0999999999999999,75,6,75
North Carolina,2016-06-09,99.156,5,0.8999999999999999,0,6,0
North Carolina,2017-06-11,831.368,23,1.5,75,6,75
North Carolina,2017-07-08,79.992,1,0.2,0,7,0
